RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394403,889,"Borger, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94934,95047,95232,95605,96164,96756,97427,98127,98753,99437,100063,100610,101042,101555,102275,102955,103420,103773,104101,104262,104531,104727,105083,105600,106209,106825,107118,107431,107628,107888,108191,108680,109115,109366,109535,109622,109709,109736,109729,109887,110020,110184,109735,109280,108861,108807,108528,108107,107796,107612,107516,107199,106828,106367,106205,106021,105915,105781,105855,105905,105821,105707,105624,105534,105462,105349,105233,105138,104990,104803,104460,104181,103951,103821,103736,103742,103773,103840,103909,103894,103926,103936,104173,104517,104862,105096,105171,105382,105648,105994,106270,106556,106851,107149,107464,107715,108090,108488,109061,109457,109839,110216,110856,111552,112229,112842,113361,113913,114374,114931,115418,115972,116472,116968,117261,117585,117964,118507,119175,119822,120517,121086,121672,122305,122997,123681,124462,125256,125926,126387,126768,127294,127848,128508,129151,129797,130452,131152,131851,132555,133303,134143,134852,135361,135767,136257,136800,137328,137974,138631,139050,139206,139408,139860,140492,141261,142085,142660,143047,143407,143561,143673,143737,144144,144510,144827,145100,145603,146091,146582,146904,147238,147722,148189,148747,149109,149416,149570,149645,149457,149218,149013,148948
395014,890,"Raymondville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84096,84155,84206,84112,83996,84265,84692,85039,84946,84404,83919,83412,83330,83230,83233,83504,83806,83531,83061,82739,83023,84058,84933,85766,85458,85187,84874,84939,84910,84698,84445,84162,84081,83796,83651,83532,84249,84846,85054,84598,84388,84970,85689,86351,86480,86424,86345,86437,86790,87148,87899,88635,89319,89799,90065,90392,90604,90921,91138,91402,91019,90710,90199,90982,91923,92583,92761,92890,93539,94258,94814,95155,95494,96380,97340,98193,98731,99938,101394,102719,103398,103791,104756,105902,107343,108071,108911,108299,107477,106226,106069,106324,106988,107694,108256,108577,108872,109230,109674,110746,112155,113173,113510,113609,113939,114698,115413,116117,116590,116985,117155,117376,117824,119011,120478,121735,122429,122497,122548,122749,122813,122919,123150,122660,122218,121732,122317,123183,124167,125206,126151,127071,128339,129611,130855,132530,133978,135186,135534,135815,136241,136856
394564,891,"Elk City, OK",Msa,OK,90848,90934,91062,91253,91408,91632,91845,92124,92279,92464,92653,92957,93328,93778,94150,94407,94703,94856,95240,95496,95937,96322,96856,97467,97934,98245,98698,99613,100566,101581,102332,103241,104110,105010,105663,105851,106123,106549,106732,106623,106626,106848,106901,106796,106808,106844,106839,107011,107266,107420,107541,107564,107492,107313,107266,107185,107160,107302,107895,108643,109386,109982,110598,111156,111696,112196,112809,113513,114072,114412,114552,114641,114727,114713,114751,114914,115296,115772,116205,116599,116935,117335,117558,117732,117679,118060,118508,119053,119357,119584,119916,120217,120579,120882,121345,121862,121944,122230,122444,123163,123637,124141,124453,124690,125054,125588,126089,126450,128122,128847,129642,129182,129421,129676,130069,130700,131251,131655,132135,132702,132771,133285,133831,134908,135515,136089,136538,137208,137909,138743,139413,140157,140797,141523,142137,142844,143589,144327,144990,145395,145795,146209,146629,147055,147439,147888,148181,148433,148840,149358,150164,150904,151599,152070,152649,153028,153101,152880,153013,153323,153575,153514,153525,153403,153291,153253,154064,154688,155456,155683,156083,156310,156435,156658,156502,156342,156119,156505,155285,154728,153628,153911,153509,153279,153093,153125,153326,153676,154026,154122,154724,154994,155534,155674,156174,156606,157122,157550,158060,158646,159340,159807,160401,160914,161557,161916,162192,162450,162522,162548,162510,162791,163108,163046,162772,162511,162970,163490,164189,164765,165564,166375,166871,166819,166569,166545,166893,167419,167964,168495,168976,169489,169993,170553,171540,172356,173325,173626,174023,174148,174400,174725,175031,175474,175783,176034,176192,176659,177080,178164,179172,180149,180382,180597,181007,181434,181947,182569,183198,183912,184626,185579,186120,185962,185745,185817,186735,187670,188639,189465,190313,191044,191786,192474,192686,194758,196751,199580,200609,201584,202390,203208,204307,205272,206191,206867,208118,208182,208444,207832,208144,208399,208663
394656,892,"Grenada, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147192,146249,145567,144459,144037,144411,144904,145292,145533,145967,146729,147318,147994,149350,151145,152715,153233,152420,151846,151920,152754,153608,154199,155580,157048,158310,159316,160990,163489,166669,169407,171709,173556,175271,176983,178147,179145,180046,180876,181131,180826
394544,893,"Dumas, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140839,141930,142382,143343,143823,143614,143327,142961,142796,143198,142842,142896,142205,141750,141657,141772,141936,142790,143555,144631,145523,145425,146479,146778,148437,148732,148929,149005,149937,151193,152759,153978,154971,156096,156913,157963,158716,159644,160290,160859,161730,162568,163412,164151,165023,166206,167261,168644,169569,170865,172176,173584,174802,176007,177124,178137,179193,180129,181113,181723,182609,183189,183841,184546,185580,186336,187567,188750,190220,191334,192500,193701,194525,195206,195848,196619,197495,198329,199294,200209,201045,201596,202039,202602,203351,204162,204853,205275,205370,205533,205264,204972,204464,204249
394676,894,"Helena, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80455,80278,80084,79707,79251,78749,78321,78167,78150,78120,78007,77921,77828,77635,77422,77214,77141,77161,77104,76687,76117,75649,75424,75179,74937,74795,74686,74604,74525,74487,74450,74481,74522,74548,74454,74407,74432,74480,74610,74722,74852,74906,75017,75109,75211,75184,75088,75040,75004,74997,74942,74891,74787,74620,74466,74392,74420,74488,74685,74657,74681,74605,74590,74381,74188,74203,74375,74644,74726,74691,74426,74477,74419,74444,74277,74345,74617,74852,74998,74926,75018,75484,76365,77028,77389,77610,78057,78841,79585,80196,80325,80417,80791,81241,81468,81414,81893,82367,82617,82495,82397,82482,82943,83695,83830,83142,82149,81742,81693,81999,82245,82443,82045,81556,80727,79970,79384,79447,79718,80057,79951,79624,79335,79108,79332,79568,79972,80203,80515,80690,80889,80867,80962,81099
394965,895,"Parsons, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113449,111032,109715,107416,106032,104542,102697,101525,100593,99870,98866,98041,97251,97428,97563,97390,96875,96802,97675,97825,98066,98210,99102,100023,101190,102621,103568,104027,103743,103886,103788,103848,103803,104473,105558,106566,107402,107867,108817,109722,110383,110580,110876,111691,112562,113053,113242,113560,114031,114645,115150,115890,117151
395003,896,"Price, UT",Msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169299,169334,168280,167556,166915,167623,168374,169325,170591,172399,174427,176413,177940,179800,183018,186126,188953,190308,191772,193055,194394,195108,195864,196597,197823,198030,198108,197574,197718,197432,197063,196686,195812,194931,193599,192403,191814,190934,190247,189208,188235,187092,186102,185266,183822,182118,180555,179655,178170,176852,175357,174265,173234,172696,172436,172102,173425,174973,176667,176589,176576,176673,176781,176800,176355,175822,174648,173676,172227,170884,169485,168897,168917,168885,168984,169078,169475,169729,170101,170462,170644,170899,171341,172076,172638,173144,173814,174541,175437,176475,177738,179221,180527,181849,183004,184241,185390,186739,187982,189276,190375,191322,192240,192948,193945,194889,195838,196541,197198,197861,198660,199327,200094,200829,201676,202478,203256,204013,204865,205946,207023,208079,208698,209463,210124,211104,212097,213247,214136,214981,215896,216724,217631,218418,219763,221023,222391,223618,224998,226252,227629,229076,230748,232385,233960,235445,236748,238224,239885,241732,243201,244854,246638,248492,249742,250963,252541,254372,256159,257526,259054,260361,261771,262635,263672,264713,265886,266788,267789,268951,270072,270990,271561,272111,272600,273292,273601,273691,273764,273898,273603
753914,897,"Port Lavaca, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165303,166585,167407,169050,170493,172568,174351,175726,176507,177273,178041,178833,179997,181011,182022,182907,183628,183591,183924,184755,185996,187213,188327,189270,189559,189319,189476,190480,192048,193048,193399,193579,194036,194224,194102,194104,194043,194266,194290,193214,191981,190813,190674,190399,190366,190268,190483,190069,189567,188845,188233,188099,187671,187033,185993,185238,184514,184150,183674,183617,183465,183321,183243,183299,183832,184314,184314,183989,183688,183640,183489,183351,183184,183406,183570,183780,183455,183298,183681,184387,184916,184736,184768,184806,185701,185854,186212,186234,186943,187660,188562,189380,190253,191230,192287,193217,193807,194626,195497,196589,197705,198865,199711,200425,201473,202551,203430,204433,205160,206265,207126,208331,209091,209849,210709,211855,212831,213629,214466,215313,216492,217835,219194,220125,220939,221781,222665,223340,223821,224981,226358,227948,229211,230101,231114,232184,233454,234549,235430,236450,237722,238840,239609,240173,240587,241076,241359,242060,242958,244302,245609,246847,247887,248962,250199,251259,252413,253582,255024,256168,256638,256857,257209,258096,258935,260035,261162,262259,263046,263775,264574,265278,266282,267208,268013,268336,268666,268704,268619,268588,268688
395239,898,"Worthington, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136506,136851,137781,139074,140432,140900,140765,140268,140096,139385,138857,137966,137865,137452,136431,135446,134415,134526,135380,136673,137424,138838,139923,141307,141428,142331,143246,144237,144907,145366,145748,146085,146360,146602,146741,147103,147791,148402,148868,149321,149958,150783,151510,152064,152908,153634,154422,155005,155629,156290,156726,157246,157699,158201,158605,159061,159550,159711,159990,160552,161458,162382,163163,163778,164131,164460,165061,165798,166390,166958,167155,167289,167696,168294,169418,170367,171740,172912,173808,174706,175511,176605,177698,178742,179306,179660,179802,180275,180737,181535,182345,183071,183866,184726,185833,186968,188157,189396,190543,191799,192881,193810,194653,195281,195845,196184,196562,197030,197818,198558,199298,200174,201243,202327,203028,203970,205002,206105,207010,207787,208322,208854,209411,209677,209801,209844,210146
394979,899,"Pierre, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178889,180726,181850,184316,186168,188073,189636,191050,192182,193312,194532,196157,197581,198342,198986,199604,200572,201270,202295,203229,204215,204978,205534,205584,205720,205764,206186,206512,207364,208101,208795,209447,210302,211103,211700,211844,211966,211900,212251,212703,213174,213627,213704,213998,214059,214015,213729,213355,213178,213032,212601,211967,211276,210769,210500,210268,210101,210248,210427,210901,211134,211553,211938,212274,212483,212577,212664,212671,212694,212576,212642,212606,212903,213240,213704,214150,214685,215297,215903,216389,216748,217163,217536,217992,218406,218802,219376,220036,220837,221611,222437,223393,224662,225879,226907,227703,228385,229081,229564,230101,230565,231099,231609,232093,232393,232700,233325,234124,234998,235746,236546,237336,238115,238841,239685,240550,241527,242446,243334,244243,245124,246073,246978,247891,248868,249883,250792,251641,252406,253273,254129,254990,255826,256744,257852,259131,260434,261799,263121,264725,266332,268020,269392,270859,272231,273568,274688,275707,276706,277603,278714,279533,280598,281489,282835,283973,285699,287559,289461,291166,292434,293606,294663,296048,297247,298098,298715,299408,300469,301453,302649,303368,304365,305376,306256,306837,307306,307986,308562,309039,308827
394578,900,"Evanston, WY",Msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207441,205412,205802,206039,208125,210321,212349,214339,215666,217065,218530,219853,220796,223578,225733,228074,228501,228678,229297,230074,231966,233920,235778,237877,240363,243594,245458,246588,246622,247178,247545,247909,248349,248678,249288,249963,250944,251361,252230,252648,253095,253227,253495,253911,254153,254596,254690,254316,253261,252518,251772,251196,250426,249937,249668,249546,249397,249004,248661,248653,248826,249021,248670,248488,248453,248653,248672,248585,248430,248451,248501,248417,248352,248118,249420,250566,251890,252160,252472,252487,252549,252664,253078,253510,254039,254637,254632,254754,254767,255385,255997,256895,257754,258531,259004,259378,259772,260220,260547,260823,261125,261393,261679,261960,262338,262651,263152,263942,264916,265792,266583,267382,268194,269190,270135,271055,271859,272609,273406,274046,274599,275058,275342,275721,276157,276542,276803,276968,277264,277911,278552,279127,279340,279680,280168,280684,281048,281546,281884,282282,282488,282638,282431,282136,282040,282152,282587,282839,283322,283569,284418,285400,286668,287678,288688,289656,290593,291144,291341,291420,291516,291634,291891,292218,292706,293251,293971,295117,296304,297560,299013,300747,302670,304282,305474,306461,307122,307776,308269,308355,308263,308104,307720
394718,901,"Jamestown, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194944,195088,195442,196059,196827,197533,198305,199070,199830,200685,201661,202927,203283,203893,204318,205696,206841,208188,209413,210678,211828,213002,214187,215070,216705,218130,219663,220530,221613,222658,223821,225184,226966,228639,229974,231168,233335,235714,238066,239321,240373,241265,242344,243180,243923,244518,245417,246312,247275,248073,248813,249537,250313,251259,251897,252463,252692,253349,254061,255130,255881,256504,257143,257744,258578,259343,259788,260044,260377,260316,260413,260344,260679,260757,260893,261126,261281,261168,261380,261643,262109,262269,262774,263280,264078,264776,265906,266897,268158,269122,270306,271269,272009,272968,273419,273738,273561,273477,272878,272179,271084
395004,902,"Prineville, OR",Msa,OR,200115,200538,200885,201631,202120,202713,203268,204096,204760,205378,205875,206402,208428,210388,212201,212750,213478,214427,215297,215844,216502,216941,217774,218362,217542,216334,215335,215156,215360,214803,214460,213889,213597,213713,213454,213476,211862,210582,209217,209542,209765,210384,210863,211385,211358,211192,210845,210467,211161,212068,213107,213340,213670,214103,214748,215309,216104,216693,217682,218775,220476,221970,223333,224180,224824,225329,225710,226535,227558,228814,230047,231176,232046,232620,233262,234063,235089,236283,237484,238433,239033,239578,240488,241598,242709,243556,244405,245340,246172,246987,247810,249616,251909,254697,256341,257846,259028,261133,263538,266327,269763,273266,277329,280043,282668,284821,288532,292503,297597,302823,307993,312696,317402,322748,328076,333324,338724,344399,349848,355230,360055,364969,369792,375041,379520,383579,387120,390839,394119,397087,399698,401982,403941,405398,406862,408004,408526,408540,408160,408893,409477,409849,408954,407953,406920,405524,403725,401353,399456,397155,395063,392142,389114,385721,382666,379506,376176,372727,369056,365538,361841,358361,354929,351560,348522,346191,344315,342591,340205,338147,336199,334723,332796,330803,328264,325763,322947,320019,316919,313937,311788,309569,307357,304995,303721,302638,301967,300918,300363,299699,299300,298616,297964,297266,297081,296861,296108,295858,295924,297051,297927,299055,300296,301862,303585,305414,307253,309075,311120,312753,314616,316127,317916,319626,320957,322706,324090,325708,326853,328544,330396,332472,334270,335832,337308,338887,340940,342471,344326,346223,348767,351008,353162,355345,357364,359578,361747,364045,366295,368783,371275,373564,375430,377031,378759,380856,383396,385709,387906,389984,392019,394054,396146,398510,400990,403730,406429,408574,410513,412647,415209,417682,420228,422863,425699,428494,431417,434315,437073,439376,441421,443347,445179,447102,449283,451268,452855,454356,456025,457851,459948,462751,465867,468447,470801,473009,474819,476564,478360,480042,481357,482324,482951
394659,905,"Guymon, OK",Msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127963,128072,128147,128328,128517,128713,128906,129037,129109,129245,129611,130117,130557,130819,131082,131370,131673,131964,132278,132643,133116,133654,134075,134457,134814,135247,135627,135984,136384,136863,137362,138016,138665,139113,138882,138356,138082,138540,139282,140094,140808,141422,141990,142507,143189,143436,145202,147045,149511,150404,151195,151841,152630,153547,154472,155351,156084,157200,157394,157619,157260,157790,158251,158739
395135,908,"Storm Lake, IA",Msa,IA,109440,109574,109754,110037,110327,110508,110640,110816,110962,111200,111445,111782,112219,112659,113055,113433,113704,114071,114308,114691,115109,115599,116023,116423,116777,117060,117372,117795,118439,119242,120434,121269,122229,122838,123683,124339,124909,125556,126063,126446,126866,127264,127647,128144,128433,128842,128945,129197,129378,129723,130243,130909,131454,131906,132385,132811,133213,133540,134115,134724,135525,136115,136699,137118,137445,137831,137995,138366,138751,139362,139878,140354,140792,141130,141373,141616,142014,142339,142647,142774,142982,143091,143299,143447,143450,143535,143779,144219,144680,145032,145430,145916,146417,146897,147132,147381,147692,148027,148650,149492,150267,150780,151002,151531,152025,152559,152934,153407,153941,154493,154105,152923,151735,151376,151742,151370,151004,150517,150585,150515,150418,150373,150703,151279,151960,152407,152645,153016,153320,153690,153860,154056,154181,154414,154746,155272,155659,156021,156190,156578,156875,157070,157154,157333,157652,157792,157851,157870,157664,157068,156543,156178,156245,156364,156561,156461,156287,155964,155866,155622,155568,155659,155569,155409,154903,154763,154711,155021,155027,155463,155648,156134,156381,156717,157038,157310,157622,157756,157758,157800,157993,157628,157174,156702,156663,156713,156970,157233,157473,157578,157686,157631,158172,159033,160118,160603,161010,161305,161411,161535,161730,161835,161809,161930,161463,161019,160262,160283,160256,160422,160724,161021,161283,161662,162238,162369,162440,162497,163230,163796,164304,164583,164952,165355,165794,166335,166714,167304,167893,168438,168734,168998,169496,169984,170488,170944,171688,172162,172761,173351,174310,175354,176094,176743,177243,178025,178646,179290,179669,180321,181046,181866,182556,183111,183878,184614,185297,185877,186590,187385,187810,188158,188785,189758,190561,191204,191823,192667,193457,194118,194556,194870,195247,195472,195351,195094,195248,195827,196381,196733,197065,197583,198223,198838,199602,200431,201326,202104,202640,202933,203205,203521,203877
395236,909,"Woodward, OK",Msa,OK,87159,87189,87366,87674,87924,88101,88291,88428,88536,88508,88674,88873,89368,89794,89997,89899,90025,90345,90661,90861,91090,91455,91756,92092,91847,91810,91794,92314,92632,92773,92950,93503,94158,94925,95303,95572,96133,96677,97495,98007,98504,99106,99577,99915,100055,100144,100386,100584,100807,101047,101212,101372,101615,101849,102108,102189,102348,102479,102869,103330,103880,104230,104623,104930,105316,105501,105847,106302,106851,107306,107628,107932,108125,108410,108533,108791,108974,109507,109937,110353,110629,111015,111288,111552,111736,112058,112494,112943,113342,113542,113752,114041,114371,114683,115172,115726,116351,116730,117053,117371,117777,118162,118593,119054,119658,120283,120744,121194,121801,122648,123534,124243,124900,125600,126193,126702,127096,127514,128050,128524,128949,129409,129918,130562,131076,131638,132194,132905,133583,134349,134926,135631,136211,136668,136985,137358,137985,138599,139240,139548,139947,140204,140580,140837,141169,141828,142489,142907,142939,142810,143052,143649,144320,144920,145666,146293,146830,147520,148377,149240,149548,149961,150010,149839,149489,149274,149634,149986,150289,148643,146889,145427,145501,145611,145379,145282,145123,145691,144524,143676,142243,142789,143146,143324,143017,142816,142954,143013,143040,142475,142980,143353,144329,144852,145574,146298,146768,146943,147224,147317,147681,148065,148512,148983,149065,148949,148701,148711,148897,149469,150072,150659,151045,150153,149379,148340,148664,148965,149542,149887,150206,150297,150213,150553,150926,152927,154868,156892,157987,158918,159828,160519,161157,161858,162566,163084,163668,163144,162487,162035,161959,162098,162278,162916,163519,163961,164493,164846,165192,165907,166325,166706,167102,168177,168909,169461,169899,170515,170876,171434,171969,172822,173427,174151,174498,174530,174703,174974,175786,176532,177558,178426,179278,179976,180300,180417,180415,181244,182127,183009,183438,183970,184474,184912,185386,185785,186653,187614,188822,189385,189902,190402,191026
394996,910,"Portales, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115187,116060,117043,119012,121045,123098,124613,125986,127003,128410,129688,130855,131969,133166,134153,134735,134957,135032,135790,136301,137288,137545,138039,138243,138016,137584,137351,137920,138705,139253,139186,139571,139886,140200,140077,140443,141560,142849,143641,142913,141772,140851,141083,141191,140768,140171,139608,138824,137540,136220,135542,135851,136709,137654,138150,138286,138315,138352,138447,138579,138603,138943,138686,138539,137910,137523,136857,136298,136167,136387,136556,136651,136907,137134,137293,137186,137084,137035,137091,137317,137544,137644,137986,138348,138665,138781,139393,140084,140940,141111,141294,141617,142040,142343,142397,142548,142934,143507,143958,144489,144958,145123,145553,145664,146181,146495,147074,147882,148458,148957,149194,149622,149888,151548,152922,154498,154891,155434,155915,156228,156695,156999,157409,157919,158975,159402,159632,159622,160409,161308,162213,163003,163635,164297,165073,165515,165549,165913,166530,167732,168442,169544,170342,170990,171486,171960,172597,172828,173322,173307,173724,173678,174075,174062,174183,174428,174966,175722,176509,177833,178770,179602,180173,181237,182400,183339,184216,185049,185812,186391,186807,187036,187470,188158,188740,188999,188972,189179
